month,period,mean,p25,p50,p75,p90
2026-01-01,peak,66.64168902517017,17.23238055004646,70.46066605978594,107.9557374411475,154.45229320318956
2026-01-01,off_peak,74.36217912225186,39.42642303949009,69.49666881542578,108.86833487199532,143.00053879660035
2026-02-01,peak,56.805305479560054,10.92596801294458,57.42129758976439,104.46329711991245,145.26069451827613
2026-02-01,off_peak,70.08774235130339,37.98312987951666,67.69676114336526,105.86459419172382,136.26720469632247
2026-03-01,peak,19.975296753939336,-28.549142141416922,20.156227884314223,66.36729240683465,118.72356561834886
2026-03-01,off_peak,39.217289534862715,1.5739567204338627,36.62636076613575,76.4577078006887,108.81645474244195
2026-04-01,peak,17.980448472484337,-35.399908037243996,21.66093642365434,63.312385009306034,111.79715691325904
2026-04-01,off_peak,38.77427924834453,6.7193299519325596,37.73299583152448,69.02662053377156,96.64416011066993
2026-05-01,peak,-0.857459939276974,-43.22898329561589,-2.207754734531555,49.050709793714056,99.25599573438937
2026-05-01,off_peak,29.303699797013763,-4.250400729887215,29.24815400570854,62.818311232775535,100.83492118737422
2026-06-01,off_peak,33.43784869682576,-6.272685848034328,29.844944170750942,70.92484866784011,107.77226349138037
2026-06-01,peak,16.55504291622683,-35.6463649551341,13.149688871279665,66.21118512220772,111.22871044307279
2026-07-01,off_peak,47.85166835243129,7.097032398065739,49.40044954729299,85.46126521545739,113.28563791777606
2026-07-01,peak,59.40337637794371,5.5584548717347655,58.2121049873131,113.98143460173205,148.03466707222626
2026-08-01,off_peak,62.58952939163865,26.847694842380506,59.429112100696386,99.26309560213039,133.81205973690172
2026-08-01,peak,59.542118431019425,8.70678055945947,59.21146302029562,101.8392470354876,155.12959508921662
2026-09-01,peak,61.25724244835692,9.184795635143447,59.12963508875181,114.38221986227535,156.84919236584935
2026-09-01,off_peak,55.24650817357674,17.287453730859053,53.423012121523705,92.5148796314275,129.7756999974047
2026-10-01,off_peak,51.421711526040674,7.489593740631957,52.826769992983586,98.82935317538521,125.68883158573081
2026-10-01,peak,45.997678416596884,-6.579903982097642,50.34787331855779,97.86155759080023,150.23076352781993
2026-11-01,peak,51.44352687167075,2.988205228350772,52.06633595283367,101.0910970655638,136.18331107919883
2026-11-01,off_peak,63.014753370852326,27.53546435735597,67.18883626653886,98.23557561554318,124.0049566225252
2026-12-01,peak,64.16854392835859,14.994159131990399,61.97492838045085,113.42828360483546,170.13490660871133
2026-12-01,off_peak,64.36958949808275,31.3385492662908,65.81602599733841,102.52685507058871,128.25768411838462
2027-01-01,off_peak,86.01553005657246,51.96123757172767,93.92657505761704,123.5869262221711,151.9436776524291
2027-01-01,peak,77.04087829539414,18.674757513890484,77.15507455558321,125.74049319198284,176.4888029071972
2027-02-01,peak,50.38560101969707,3.8596185744257276,48.56174239490096,101.6429008535248,148.12789168032614
2027-02-01,off_peak,68.95336151258022,31.071441803117082,71.98545784867693,108.44757672213939,143.21178286734724
2027-03-01,peak,35.21531333452887,-13.707178725151001,41.47427023859923,83.42634048249369,117.98514617055294
2027-03-01,off_peak,45.56378132113136,12.934432959039691,43.3444927652759,78.37551887570203,114.83502313254414
2027-04-01,peak,15.790551068188792,-33.32294633206302,7.299831239723475,63.16618648338707,112.58933703376091
2027-04-01,off_peak,33.20725123117978,-2.8057948928888496,32.2611588474943,69.40083409588503,101.21787209491085
2027-05-01,peak,5.956027793940457,-44.1592559859718,6.1064927110234635,64.29325964448518,97.13039578274784
2027-05-01,off_peak,38.91589685971804,1.702982254882043,43.89288591101181,77.39189538612051,105.05342058191519
2027-06-01,off_peak,45.323728098829264,6.247344542643022,44.962847015442804,85.7241781224658,124.8012092783678
2027-06-01,peak,10.280250622352769,-47.38716063201859,6.708643965557513,58.26654741892689,119.73886445988656
2027-07-01,off_peak,56.83890739677187,15.957837767445154,61.67309381157001,94.26285865113795,128.79077191434763
2027-07-01,peak,52.43159886353406,-1.9687229348124564,52.17504938857743,100.905517272574,155.01062055096307
2027-08-01,peak,59.836519846524844,7.5612466226832105,63.6032870875235,115.05945541801405,153.61195748271697
2027-08-01,off_peak,73.15304243165225,30.18028290631944,80.14261789691622,114.46053631997964,152.207260775413
2027-09-01,peak,46.63337897598817,0.2867824276547708,50.445788396300955,93.15241009908807,142.4891092002368
2027-09-01,off_peak,57.950759643679845,23.75665843107091,50.62162192260692,91.7009786269063,130.99786717093295
2027-10-01,peak,40.87023092015281,-7.50598480042806,42.60375510266577,92.98492791014789,133.57887851677893
2027-10-01,off_peak,58.449596401030405,23.416981703447334,56.37763648440657,98.22274984275668,130.57948568601958
2027-11-01,peak,47.51133568312707,-9.061217074409399,45.12122078905519,96.69939659609982,148.8711489603408
2027-11-01,off_peak,62.49367971962951,23.11799284787927,61.974399588265285,94.18584449181023,126.01916157350371
2027-12-01,peak,71.09431065829128,13.877285496364408,67.66473526640843,121.33347318447495,183.24101108645598
2027-12-01,off_peak,88.40235579646152,50.2765639765633,90.02937126315064,124.68992283599951,152.46253242347595
2028-01-01,off_peak,96.3958745347237,62.522599039995974,98.2383798907878,130.4045948258822,155.24538422898883
2028-01-01,peak,73.48740605835381,25.272965161011033,66.95157935475983,123.88557859881871,187.83855733422865
2028-02-01,off_peak,65.13849619345532,30.349524844936752,69.35047757043066,96.9662936485802,135.2500150615898
2028-02-01,peak,52.921220576992184,2.710257255062734,53.43490328857318,102.07497890053958,143.41504898420445
2028-03-01,peak,26.458956577658537,-31.30161102064369,18.47034850292068,75.52025987651928,142.22328026379478
2028-03-01,off_peak,45.41892532471687,11.817417567225979,42.11141444343694,79.05397488746246,113.88197436311113
2028-04-01,peak,13.903169585415894,-39.735446118635714,23.945260752006355,67.24449501089606,99.95724378046555
2028-04-01,off_peak,34.56509270004669,-3.1258918477269475,34.04810435431894,71.9024333595276,116.41027518978363
2028-05-01,peak,10.161309173466815,-41.50569491814642,9.152702245533554,59.00639263778656,102.15037130332523
2028-05-01,off_peak,28.31422763136111,-4.495075824059391,32.63522266478412,63.77140406029027,93.57920962214116
2028-06-01,off_peak,47.685872898577855,16.034549309980527,50.287455709419454,81.50206815849884,118.01707960166785
2028-06-01,peak,35.21684613881004,-23.06340791774248,37.12626161994342,89.16973183184308,144.73189638429255
2028-07-01,peak,49.758833383511934,-3.4325808041278716,42.49245064455805,101.68122410991344,150.47865830831714
2028-07-01,off_peak,60.07859974153974,24.18970572811714,61.130730638480784,99.13239048273445,136.5860055557059
2028-08-01,peak,70.37601536289216,17.981560348580494,68.44901838307922,123.89539355998444,161.42726107968053
2028-08-01,off_peak,68.16255302296186,25.91463443803436,66.76710126076622,105.33778031538071,142.41831541940226
2028-09-01,peak,55.4567676812788,0.894223672809316,56.04751782810207,111.64567464526385,158.710452204676
2028-09-01,off_peak,68.48624761297769,31.06440453060135,71.74824083496785,100.11897204604564,145.63019542408364
2028-10-01,off_peak,58.06939136269573,25.818851591560083,60.0316926076891,93.8808174844866,117.9600565684379
2028-10-01,peak,43.592753532540236,-6.23750724037431,44.33525803035182,89.9847028041784,132.32033286390612
2028-11-01,peak,40.43629872757807,-15.562245615773419,32.62186746970115,99.69306338447201,140.35782199637683
2028-11-01,off_peak,66.15631007898679,29.658594516361727,65.42255671522994,101.257321837846,132.60070492683457
2028-12-01,off_peak,92.62027432077062,61.28364121920075,94.59115872597388,128.56678464373124,154.97887786659646
2028-12-01,peak,65.41857101817662,7.8385083936064355,62.62920819249328,119.7470860004217,172.19572045005242
2029-01-01,off_peak,81.48976350997286,49.165860478013435,83.49098794150817,122.15087632743496,148.56554118378872
2029-01-01,peak,58.96971831262457,0.6831200841126766,67.40123185408936,109.11693099219224,145.36583067630028
2029-02-01,peak,51.30242359472315,7.532479292016205,46.920216363117966,98.68048153207829,144.89786137724184
2029-02-01,off_peak,71.42666913685822,36.65202454366464,72.6223462247286,106.46737090636616,133.77227030787446
2029-03-01,off_peak,54.04164445560875,16.404756166748363,54.783091054374914,85.41564990878848,118.58794807706502
2029-03-01,peak,29.429535184142665,-21.486593461929616,31.47417972199552,83.06343695584178,137.4977436188209
2029-04-01,off_peak,43.802732289138056,13.43132591836424,38.495921777577294,79.2075219874509,106.04428144912083
2029-04-01,peak,19.04324785576164,-29.91759905675465,20.261165401642472,62.84374261932008,110.96149396824565
2029-05-01,peak,17.41029600883333,-31.150698908746357,20.867244314112774,71.57327172257978,116.30116973432955
2029-05-01,off_peak,32.68708007698881,-2.241394861270761,33.49658865407631,69.22916085897933,106.35011946093336
2029-06-01,off_peak,52.80638237549283,19.866893989571523,55.26648953796227,83.9013582866452,115.05626052870409
2029-06-01,peak,22.23231274456487,-29.83461130987071,20.870806115065626,74.12964377732098,124.97955074064933
2029-07-01,off_peak,72.36373027127999,34.4889069830702,74.13601124155927,111.9058874519626,142.79068914614766
2029-07-01,peak,71.11938134799409,27.402463542176484,64.88185456330854,120.66390027017245,171.9140275752764
2029-08-01,off_peak,80.75513644550111,49.29095070483085,77.3871737343889,109.33984324746595,145.76361633851366
2029-08-01,peak,69.45959324039595,20.51714599703989,73.40991854548824,119.2555664160704,168.47364793169353
2029-09-01,off_peak,70.7376274350419,34.28533179423211,76.46030086414763,107.42602532148051,140.72088728175788
2029-09-01,peak,64.74664917818467,24.756960017057878,63.365344510163155,105.75973758943753,151.23566748290457
2029-10-01,peak,30.70947322329161,-17.233847514577306,29.207958721645973,80.35984878844721,132.81092000540357
2029-10-01,off_peak,53.18354484865955,14.902105756650304,53.98031351139753,94.01324343027872,123.16195542868165
2029-11-01,peak,35.34124639024895,-19.888071704685153,37.37094450821241,92.05313734260962,132.00412010668276
2029-11-01,off_peak,55.7581114889704,15.643851138774851,56.68417514204798,92.45228053420739,120.88381096060579
2029-12-01,peak,65.7260097261352,20.47040509450725,66.50576035073927,115.47068606007548,156.82039128182996
2029-12-01,off_peak,86.73470480794349,50.6517635796245,88.6030907962029,121.47441398083365,157.77484874858604
2030-01-01,peak,57.70370096309909,7.445591937473067,59.62945728948995,114.19885572871476,149.9692222480649
2030-01-01,off_peak,75.94547054151127,42.02562465253163,74.47913495185844,110.02673594850373,146.938494849358
2030-02-01,off_peak,65.81998486055855,36.011283017868735,58.13667955417786,99.5351796341458,136.73140551551157
2030-02-01,peak,43.94470081141237,-6.142134970760191,53.249944090572995,92.1210521792203,145.60852288615496
2030-03-01,peak,32.3178979615766,-17.07863655468161,28.81654894092121,85.496066757965,138.49712017100057
2030-03-01,off_peak,59.26038576538715,30.923630535781893,60.63344078633787,90.20936174413356,123.49756131506128
2030-04-01,off_peak,47.61298356990977,10.94763155926341,50.302645741902474,86.58141852050116,114.26450244255977
2030-04-01,peak,20.02084042391688,-32.308611208265695,15.818442859514018,71.79360637983659,125.84592465205246
2030-05-01,off_peak,43.03056590516177,13.25765665323822,47.17899431043577,79.55884102881002,109.56148152748759
2030-05-01,peak,11.586165369459001,-39.65991058979235,15.410237857029042,63.13047205360333,101.1233338979136
2030-06-01,off_peak,46.1059619092966,15.004861616056788,46.64635369402026,79.07208249593273,102.95710795192707
2030-06-01,peak,11.469297451695647,-44.379533003904115,14.767261294223736,66.3316434779015,109.60667421264311
2030-07-01,peak,70.96453107034364,22.59600071009261,70.8964852107267,122.33795069358484,163.14263236489558
2030-07-01,off_peak,84.05620917546872,46.926952763477814,82.73181645685978,122.89444236233965,154.5552152225051
2030-08-01,peak,62.18754894823783,11.400882556382841,62.07144626783935,111.08829832839994,154.59138067904627
2030-08-01,off_peak,88.78149473043872,51.493579466340236,92.02346721015232,126.62229259212918,160.2261081234778
2030-09-01,peak,64.05510512167464,6.54560210231603,57.21077345792672,116.65822549137202,171.6191135781108
2030-09-01,off_peak,86.84887488129516,48.69547127081727,87.3569515303441,124.77383920099004,161.6020554438965
2030-10-01,peak,41.865735920653115,-10.727824341869633,44.494691635768035,91.46182606051272,140.46755876942913
2030-10-01,off_peak,65.90199345406445,23.290518934252596,66.81383966512887,107.93728215001227,140.9114492848547
2030-11-01,peak,31.849014725776307,-29.012859520609524,28.531537874961963,89.40256529238313,133.79571560411128
2030-11-01,off_peak,64.98963552530614,34.06854009197593,61.53056740670225,96.93338449671899,131.6054576087736
2030-12-01,off_peak,64.05557034094026,30.24359408525261,64.19090888953549,96.58315811609728,124.29087620807364
2030-12-01,peak,62.95637602112074,-2.6937533379179044,59.25481882782984,125.26355563410115,168.03757697856338
